,Unnamed: 0,comments,hate,microlabel,source,probability,pred
5392,5544,안녕하세요 경기도에서 태어난 사람을 처음 본다,0,None,규칙 기반 생성,0.07017371,0.0
5393,5545,얘는 기독교 신자인 거 같네,0,None,규칙 기반 생성,0.2771342,0.0
5394,5546,저 사람은 울산에서 온 분 싫어하지 않았으면 좋겠다고 생각함,0,None,규칙 기반 생성,0.05279995,0.0
5395,5547,트랜스젠더 본 적 있나?,0,None,규칙 기반 생성,0.056184653,0.0
5396,5548,그는 아프가니스탄 출신을 처음 본다,0,None,규칙 기반 생성,0.29021755,0.0
5397,5549,안녕하세요 중국에서 태어난 사람이랑 싸웠다,0,None,규칙 기반 생성,0.16856755,0.0
5398,5550,그는 경상도에서 온 분이구나,0,None,규칙 기반 생성,0.14040051,0.0
5399,5551,저 사람은 독일에서 태어난 사람이랑 싸웠다,0,None,규칙 기반 생성,0.30864656,0.0
5400,5552,그는 제주도 출신 싫어하지 않았으면 좋겠다고 생각함,0,None,규칙 기반 생성,0.054726053,0.0
5401,5553,안녕하세요 서울에서 태어난 사람이랑 대화했다,0,None,규칙 기반 생성,0.05854559,0.0
5402,5554,당신은 초등학생인 듯,0,None,규칙 기반 생성,0.16516411,0.0
5403,5555,얘는 강원도에서 태어난 사람 봤다,0,None,규칙 기반 생성,0.34846586,0.0
5404,5556,프랑스에서 온 사람이랑 대화했다,0,None,규칙 기반 생성,0.069114015,0.0
5405,5557,저 사람은 광주 출신 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.09513115,0.0
5406,5558,저 분은 예멘 출신인 거 같네,0,None,규칙 기반 생성,0.054704126,0.0
5407,5559,당신은 싱가폴에서 온 사람에 대해서 어떻게 생각함?,0,None,규칙 기반 생성,0.0976333,0.0
5408,5560,당신은 이란 친구인 듯,0,None,규칙 기반 생성,0.072737284,0.0
5409,5561,얘는 인도네시아에서 태어난 사람이다,0,None,규칙 기반 생성,0.34778225,0.0
5410,5562,그녀는 이란에서 온 사람입니까?,0,None,규칙 기반 생성,0.32753065,0.0
5411,5563,그녀는 동남아 사람이랑 싸웠다,0,None,규칙 기반 생성,0.17473736,0.0
5412,5564,저 사람은 강원도에서 온 분인가?,0,None,규칙 기반 생성,0.19764738,0.0
5413,5565,안녕하세요 경상도 사람이랑 싸웠다,0,None,규칙 기반 생성,0.06703526,0.0
5414,5566,쟤는 성소수자 본 적 있나?,0,None,규칙 기반 생성,0.4941079,0.0
5415,5567,당신은 필리핀 출신인 사람 봤다,0,None,규칙 기반 생성,0.2109402,0.0
5416,5568,저 사람은 이라크에서 태어난 사람인 거 같네,0,None,규칙 기반 생성,0.20491783,0.0
5417,5569,전두환인 거 같네,0,None,규칙 기반 생성,0.06436572,0.0
5418,5570,쟤는 베트남 사람을 처음 본다,0,None,규칙 기반 생성,0.1690366,0.0
5419,5571,저 사람은 아프가니스탄에서 온 사람 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.28251693,0.0
5420,5572,그녀는 일본 친구인 듯,0,None,규칙 기반 생성,0.0948151,0.0
5421,5573,얘는 전라도 사람에 대해서 어떻게 생각함?,0,None,규칙 기반 생성,0.16299683,0.0
5422,5574,저 분은 경상도 친구을 처음 본다,0,None,규칙 기반 생성,0.056863394,0.0
5423,5575,당신은 경상도 친구 본 적 있나?,0,None,규칙 기반 생성,0.25443327,0.0
5424,5576,쟤는 프랑스 출신 처음 만나네,0,None,규칙 기반 생성,0.054129038,0.0
5425,5577,얘는 제주도 출신인 사람과 밥을 먹었다,0,None,규칙 기반 생성,0.2966277,0.0
5426,5578,저 분은 대구에서 태어난 사람 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.06870758,0.0
5427,5579,쟤는 태국에서 온 사람입니까?,0,None,규칙 기반 생성,0.38456187,0.0
5428,5580,쟤는 예멘에서 태어난 사람입니까?,0,None,규칙 기반 생성,0.33352125,0.0
5429,5581,저 분은 아프간 출신 싫어하지 않았으면 좋겠다고 생각함,0,None,규칙 기반 생성,0.09560825,0.0
5430,5582,당신은 독일 출신인 사람 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.103204876,0.0
5431,5583,저 분은 강원도에서 온 분 싫어하지 않았으면 좋겠다고 생각함,0,None,규칙 기반 생성,0.054271776,0.0
5432,5584,저 사람은 일본 출신인 사람 본 적 있나?,0,None,규칙 기반 생성,0.23658918,0.0
5433,5585,저 사람은 부산 친구이구나,0,None,규칙 기반 생성,0.07381143,0.0
5434,5586,아프간 출신인 사람이다,0,None,규칙 기반 생성,0.23802471,0.0
5435,5587,당신은 강원도 출신인가?,0,None,규칙 기반 생성,0.13811508,0.0
5436,5588,그는 베트남 사람이랑 대화했다,0,None,규칙 기반 생성,0.22472939,0.0
5437,5589,저 분은 캐나다 출신인 사람입니까?,0,None,규칙 기반 생성,0.097591005,0.0
5438,5590,안녕하세요 부산 사람 본 적 있나?,0,None,규칙 기반 생성,0.086283356,0.0
5439,5591,당신은 이란에서 온 사람이다,0,None,규칙 기반 생성,0.27901444,0.0
5440,5592,얘는 미국 친구에 대해서 어떻게 생각함?,0,None,규칙 기반 생성,0.12942788,0.0
5441,5593,당신은 경기도 출신인 사람이구나,0,None,규칙 기반 생성,0.10454471,0.0
5442,5594,안녕하세요 베트남 출신인 듯,0,None,규칙 기반 생성,0.061767153,0.0
5443,5595,저 분은 아프간 사람이다,0,None,규칙 기반 생성,0.21907742,0.0
5444,5596,저 사람은 제주도 친구이랑 싸웠다,0,None,규칙 기반 생성,0.1118778,0.0
5445,5597,그는 인도네시아에서 태어난 사람이구나,0,None,규칙 기반 생성,0.15745664,0.0
5446,5598,저 사람은 일본 사람 처음 만나네,0,None,규칙 기반 생성,0.08688881,0.0
5447,5599,저 분은 인도네시아 출신인 사람인 거 같네,0,None,규칙 기반 생성,0.055375006,0.0
5448,5600,그는 조국 처음 만나네,0,None,규칙 기반 생성,0.051955678,0.0
5449,5601,안녕하세요 동남아에서 온 사람이구나,0,None,규칙 기반 생성,0.064686194,0.0
5450,5602,저 사람은 서울 친구 본 적 있나?,0,None,규칙 기반 생성,0.2176171,0.0
5451,5603,당신은 황교안이구나,0,None,규칙 기반 생성,0.25314897,0.0
5452,5604,얘는 인도네시아 사람인 거 같네,0,None,규칙 기반 생성,0.16912581,0.0
5453,5605,그녀는 창원에서 온 사람이랑 싸웠다,0,None,규칙 기반 생성,0.06678372,0.0
5454,5606,쟤는 유대인인 듯,0,None,규칙 기반 생성,0.23957479,0.0
5455,5607,얘는 대구 사람이구나,0,None,규칙 기반 생성,0.11827391,0.0
5456,5608,예멘 사람과 밥을 먹었다,0,None,규칙 기반 생성,0.23126462,0.0
5457,5609,쟤는 트랜스젠더인 거 같네,0,None,규칙 기반 생성,0.055507813,0.0
5458,5610,그는 강원도 출신인 사람에 대해서 어떻게 생각함?,0,None,규칙 기반 생성,0.070834994,0.0
5459,5611,얘는 진주 친구에 대해서 어떻게 생각함?,0,None,규칙 기반 생성,0.06954807,0.0
5460,5612,그녀는 이라크 출신인 거 같네,0,None,규칙 기반 생성,0.11107294,0.0
5461,5613,그녀는 베트남 사람입니까?,0,None,규칙 기반 생성,0.41926983,0.0
5462,5614,안녕하세요 캄보디아에서 태어난 사람이구나,0,None,규칙 기반 생성,0.17141967,0.0
5463,5615,그는 미국에서 태어난 사람이구나,0,None,규칙 기반 생성,0.19675581,0.0
5464,5616,캐나다 출신인 사람 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.054168954,0.0
5465,5617,안녕하세요 유승민입니까?,0,None,규칙 기반 생성,0.11162804,0.0
5466,5618,저 사람은 베트남 사람인 듯,0,None,규칙 기반 생성,0.28074005,0.0
5467,5619,저 사람은 일본에서 온 분이랑 대화했다,0,None,규칙 기반 생성,0.25814807,0.0
5468,5620,저 분은 동남아 출신인 사람이구나,0,None,규칙 기반 생성,0.054692563,0.0
5469,5621,얘는 화교 처음 만나네,0,None,규칙 기반 생성,0.10896585,0.0
5470,5622,안녕하세요 김대중입니까?,0,None,규칙 기반 생성,0.18004063,0.0
5471,5623,안녕하세요 진주 출신인 사람입니까?,0,None,규칙 기반 생성,0.06431935,0.0
5472,5624,쟤는 광주 출신을 처음 본다,0,None,규칙 기반 생성,0.07634498,0.0
5473,5625,저 분은 태국에서 온 분이랑 싸웠다,0,None,규칙 기반 생성,0.10896958,0.0
5474,5626,얘는 말레이시아 출신인 사람 봤다,0,None,규칙 기반 생성,0.28815728,0.0
5475,5627,당신은 캄보디아에서 온 사람 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.23426814,0.0
5476,5628,쟤는 경상도에서 태어난 사람이랑 대화했다,0,None,규칙 기반 생성,0.2370297,0.0
5477,5629,그녀는 미국에서 온 사람 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.06590412,0.0
5478,5630,당신은 경상도 친구 봤다,0,None,규칙 기반 생성,0.25755256,0.0
5479,5631,저 분은 미국에서 온 분이구나,0,None,규칙 기반 생성,0.123520456,0.0
5480,5632,그는 유승민을 처음 본다,0,None,규칙 기반 생성,0.06898298,0.0
5481,5633,안녕하세요 중국 친구과 밥을 먹었다,0,None,규칙 기반 생성,0.18058501,0.0
5482,5634,그는 경기도에서 태어난 사람 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.106425956,0.0
5483,5635,그녀는 대구 사람 처음 만나네,0,None,규칙 기반 생성,0.05218046,0.0
5484,5636,부산에서 온 분인가?,0,None,규칙 기반 생성,0.07058285,0.0
5485,5637,그녀는 자유한국당 당원 처음 만나네,0,None,규칙 기반 생성,0.2243965,0.0
5486,5638,안녕하세요 아프가니스탄 출신 처음 만나네,0,None,규칙 기반 생성,0.07470376,0.0
5487,5639,안녕하세요 싱가폴에서 온 분인가?,0,None,규칙 기반 생성,0.074271016,0.0
5488,5640,이자스민이구나,0,None,규칙 기반 생성,0.06826097,0.0
5489,5641,그는 정의당원인가?,0,None,규칙 기반 생성,0.18695757,0.0
5490,5642,고등학생이구나,0,None,규칙 기반 생성,0.07253596,0.0
5491,5643,그는 경상도 출신과 밥을 먹었다,0,None,규칙 기반 생성,0.24374877,0.0
5492,5644,부산 사람이랑 대화했다,0,None,규칙 기반 생성,0.05345786,0.0
5493,5645,저 사람은 프랑스 출신인 사람 처음 만나네,0,None,규칙 기반 생성,0.060820073,0.0
5494,5646,쟤는 진주 출신 봤다,0,None,규칙 기반 생성,0.13673876,0.0
5495,5647,저 사람은 바른미래당원에 대해서 어떻게 생각함?,0,None,규칙 기반 생성,0.060923357,0.0
5496,5648,저 분은 캄보디아에서 온 분인가?,0,None,규칙 기반 생성,0.29211837,0.0
5497,5649,당신은 부산에서 온 사람을 처음 본다,0,None,규칙 기반 생성,0.069094434,0.0
5498,5650,당신은 일본에서 온 사람 봤다,0,None,규칙 기반 생성,0.35782868,0.0
5499,5651,저 분은 경기도 출신인 사람이다,0,None,규칙 기반 생성,0.06105064,0.0
5500,5652,그녀는 아프간 사람인 거 같네,0,None,규칙 기반 생성,0.14440596,0.0
5501,5653,저 사람은 광주 친구이구나,0,None,규칙 기반 생성,0.097638175,0.0
5502,5654,캐나다에서 온 사람과 밥을 먹었다,0,None,규칙 기반 생성,0.32647532,0.0
5503,5655,저 사람은 바른미래당원 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.06633151,0.0
5504,5656,얘는 필리핀 출신이구나,0,None,규칙 기반 생성,0.25172898,0.0
5505,5657,서울에서 온 분이구나,0,None,규칙 기반 생성,0.086163476,0.0
5506,5658,쟤는 동남아 출신인 사람 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.15772822,0.0
5507,5659,저 사람은 독일에서 온 분과 밥을 먹었다,0,None,규칙 기반 생성,0.31279668,0.0
5508,5660,저 분은 리비아 출신인 사람이구나,0,None,규칙 기반 생성,0.109676674,0.0
5509,5661,전두환이구나,0,None,규칙 기반 생성,0.22246437,0.0
5510,5662,그는 이자스민 본 적 있나?,0,None,규칙 기반 생성,0.21288572,0.0
5511,5663,쟤는 인도네시아 친구 본 적 있나?,0,None,규칙 기반 생성,0.29073668,0.0
5512,5664,저 사람은 리비아 친구입니까?,0,None,규칙 기반 생성,0.25556824,0.0
5513,5665,그는 성소수자인가?,0,None,규칙 기반 생성,0.38817328,0.0
5514,5666,그는 아프간 출신인 사람인가?,0,None,규칙 기반 생성,0.337519,0.0
5515,5667,그는 제주도 출신인 사람이다,0,None,규칙 기반 생성,0.08808376,0.0
5516,5668,안녕하세요 화교인 듯,0,None,규칙 기반 생성,0.08874339,0.0
5517,5669,얘는 서울 출신을 처음 본다,0,None,규칙 기반 생성,0.105424404,0.0
5518,5670,베트남에서 온 사람이구나,0,None,규칙 기반 생성,0.2426633,0.0
5519,5671,그는 창원 출신인 사람과 밥을 먹었다,0,None,규칙 기반 생성,0.19835947,0.0
5520,5672,그는 여성학자이구나,0,None,규칙 기반 생성,0.16902569,0.0
5521,5673,전라도 사람을 처음 본다,0,None,규칙 기반 생성,0.14322221,0.0
5522,5674,아프가니스탄에서 온 사람을 처음 본다,0,None,규칙 기반 생성,0.2650949,0.0
5523,5675,캄보디아에서 온 사람 처음 만나네,0,None,규칙 기반 생성,0.15224636,0.0
5524,5676,얘는 아프간 출신인 사람인 거 같네,0,None,규칙 기반 생성,0.27635443,0.0
5525,5677,당신은 국민의힘 당원 봤다,0,None,규칙 기반 생성,0.26370865,0.0
5526,5678,울산에서 태어난 사람인가?,0,None,규칙 기반 생성,0.2154703,0.0
5527,5679,저 사람은 베트남 사람이랑 대화했다,0,None,규칙 기반 생성,0.2504971,0.0
5528,5680,저 분은 외국인 노동자이랑 싸웠다,0,None,규칙 기반 생성,0.32731566,0.0
5529,5681,그녀는 베트남에서 온 사람이랑 대화했다,0,None,규칙 기반 생성,0.22929913,0.0
5530,5682,쟤는 예멘에서 태어난 사람이구나,0,None,규칙 기반 생성,0.31120852,0.0
5531,5683,저 사람은 중학생에 대해서 어떻게 생각함?,0,None,규칙 기반 생성,0.12856385,0.0
5532,5684,저 사람은 경상도 사람이다,0,None,규칙 기반 생성,0.22354001,0.0
5533,5685,캄보디아 출신 본 적 있나?,0,None,규칙 기반 생성,0.2976297,0.0
5534,5686,얘는 독일 사람이랑 대화했다,0,None,규칙 기반 생성,0.22796296,0.0
5535,5687,그는 인도네시아에서 태어난 사람인가?,0,None,규칙 기반 생성,0.17830127,0.0
5536,5688,리비아에서 온 사람이랑 대화했다,0,None,규칙 기반 생성,0.21791527,0.0
5537,5689,얘는 유승민 봤다,0,None,규칙 기반 생성,0.22260289,0.0
5538,5690,쟤는 원희룡 본 적 있나?,0,None,규칙 기반 생성,0.17121738,0.0
5539,5691,저 사람은 미국 출신인 사람인가?,0,None,규칙 기반 생성,0.2101233,0.0
5540,5692,저 사람은 트랜스젠더이다,0,None,규칙 기반 생성,0.079336785,0.0
5541,5693,당신은 노무현입니까?,0,None,규칙 기반 생성,0.45474675,0.0
5542,5694,저 분은 중국에서 온 분이구나,0,None,규칙 기반 생성,0.24970204,0.0
5543,5695,그녀는 진주 출신인 사람 본 적 있나?,0,None,규칙 기반 생성,0.11892684,0.0
5544,5696,안녕하세요 경기도 출신이다,0,None,규칙 기반 생성,0.08818134,0.0
5545,5697,안녕하세요 싱가폴에서 태어난 사람이랑 싸웠다,0,None,규칙 기반 생성,0.10179971,0.0
5546,5698,그녀는 대구 친구이구나,0,None,규칙 기반 생성,0.060176734,0.0
5547,5699,그는 이라크 출신입니까?,0,None,규칙 기반 생성,0.28720337,0.0
5548,5700,리비아 친구이랑 싸웠다,0,None,규칙 기반 생성,0.17142907,0.0
5549,5701,유대인 본 적 있나?,0,None,규칙 기반 생성,0.24003017,0.0
5550,5702,쟤는 진주 출신인 사람이랑 싸웠다,0,None,규칙 기반 생성,0.14350857,0.0
5551,5703,쟤는 프랑스에서 온 사람인 듯,0,None,규칙 기반 생성,0.15714774,0.0
5552,5704,그는 진주에서 온 분이랑 싸웠다,0,None,규칙 기반 생성,0.06730926,0.0
5553,5705,저 분은 캄보디아 친구에 대해서 어떻게 생각함?,0,None,규칙 기반 생성,0.10757977,0.0
5554,5706,저 사람은 제주도 친구이구나,0,None,규칙 기반 생성,0.09653236,0.0
5555,5707,쟤는 캐나다 출신이다,0,None,규칙 기반 생성,0.14067744,0.0
5556,5708,안녕하세요 캄보디아에서 온 분이랑 대화했다,0,None,규칙 기반 생성,0.118734844,0.0
5557,5709,저 분은 필리핀에서 온 사람을 처음 본다,0,None,규칙 기반 생성,0.09710446,0.0
5558,5710,그녀는 아프가니스탄에서 온 분에 대해서 어떻게 생각함?,0,None,규칙 기반 생성,0.3051111,0.0
5559,5711,저 분은 아프가니스탄 출신입니까?,0,None,규칙 기반 생성,0.3876074,0.0
5560,5712,태국 친구이구나,0,None,규칙 기반 생성,0.055022962,0.0
5561,5713,얘는 아프가니스탄에서 온 사람과 밥을 먹었다,0,None,규칙 기반 생성,0.3907061,0.0
5562,5714,당신은 이라크에서 태어난 사람인가?,0,None,규칙 기반 생성,0.23002665,0.0
5563,5715,당신은 충청도 사람인가?,0,None,규칙 기반 생성,0.13928354,0.0
5564,5716,그는 김대중이구나,0,None,규칙 기반 생성,0.12693855,0.0
5565,5717,저 사람은 중국 출신과 밥을 먹었다,0,None,규칙 기반 생성,0.41469058,0.0
5566,5718,얘는 동남아 사람을 처음 본다,0,None,규칙 기반 생성,0.10033661,0.0
5567,5719,그는 경상도 친구이구나,0,None,규칙 기반 생성,0.062632255,0.0
5568,5720,얘는 예멘 사람인 거 같네,0,None,규칙 기반 생성,0.12809196,0.0
5569,5721,그는 프랑스 친구이구나,0,None,규칙 기반 생성,0.07873838,0.0
5570,5722,쟤는 경상도 친구에 대해서 어떻게 생각함?,0,None,규칙 기반 생성,0.11773226,0.0
5571,5723,당신은 창원 친구 처음 만나네,0,None,규칙 기반 생성,0.05319689,0.0
5572,5724,얘는 원희룡인 듯,0,None,규칙 기반 생성,0.12280917,0.0
5573,5725,당신은 캐나다 친구입니까?,0,None,규칙 기반 생성,0.28243077,0.0
5574,5726,정의당원인 거 같네,0,None,규칙 기반 생성,0.09601864,0.0
5575,5727,말레이시아 출신인 사람 싫어하지 않았으면 좋겠다고 생각함,0,None,규칙 기반 생성,0.051682107,0.0
5576,5728,쟤는 경상도 친구과 밥을 먹었다,0,None,규칙 기반 생성,0.3235319,0.0
5577,5729,저 분은 마산에서 태어난 사람 본 적 있나?,0,None,규칙 기반 생성,0.25885993,0.0
5578,5730,저 사람은 서울에서 온 분인가?,0,None,규칙 기반 생성,0.17029493,0.0
5579,5731,그는 싱가폴 친구인가?,0,None,규칙 기반 생성,0.14418943,0.0
5580,5732,쟤는 리비아에서 온 사람이구나,0,None,규칙 기반 생성,0.30980712,0.0
5581,5733,당신은 전라도 출신 본 적 있나?,0,None,규칙 기반 생성,0.4859391,0.0
5582,5734,그녀는 울산 출신이구나,0,None,규칙 기반 생성,0.0708558,0.0
5583,5735,그녀는 아프가니스탄 출신 봤다,0,None,규칙 기반 생성,0.36097297,0.0
5584,5736,안녕하세요 중국 친구 처음 만나네,0,None,규칙 기반 생성,0.059568666,0.0
5585,5737,그녀는 프랑스에서 태어난 사람 싫어하지 않았으면 좋겠다고 생각함,0,None,규칙 기반 생성,0.075532846,0.0
5586,5738,싱가폴 출신인 사람입니까?,0,None,규칙 기반 생성,0.237941,0.0
5587,5739,당신은 예멘 사람 처음 만나네,0,None,규칙 기반 생성,0.06250939,0.0
5588,5740,그는 충청도 출신입니까?,0,None,규칙 기반 생성,0.19489112,0.0
5589,5741,저 사람은 마산 친구과 밥을 먹었다,0,None,규칙 기반 생성,0.30054778,0.0
5590,5742,쟤는 인도네시아에서 태어난 사람과 밥을 먹었다,0,None,규칙 기반 생성,0.407104,0.0
5591,5743,쟤는 제주도 출신인 사람을 처음 본다,0,None,규칙 기반 생성,0.06563232,0.0
5592,5744,그는 전라도에서 태어난 사람이랑 싸웠다,0,None,규칙 기반 생성,0.42225736,0.0
5593,5745,당신은 진주 출신인 사람이구나,0,None,규칙 기반 생성,0.06712214,0.0
5594,5746,그녀는 서울 친구인가?,0,None,규칙 기반 생성,0.07462676,0.0
5595,5747,저 분은 일본 출신인 사람인가?,0,None,규칙 기반 생성,0.17054237,0.0
5596,5748,저 분은 무슬림과 밥을 먹었다,0,None,규칙 기반 생성,0.4437509,0.0
5597,5749,저 사람은 부산 친구과 밥을 먹었다,0,None,규칙 기반 생성,0.2844269,0.0
5598,5750,쟤는 캄보디아에서 온 분에 대해서 어떻게 생각함?,0,None,규칙 기반 생성,0.2664961,0.0
5599,5751,당신은 성소수자 본 적 있나?,0,None,규칙 기반 생성,0.34277236,0.0
5600,5752,당신은 프랑스 친구 처음 만나네,0,None,규칙 기반 생성,0.06263971,0.0
5601,5753,쟤는 동남아 사람인가?,0,None,규칙 기반 생성,0.27346128,0.0
5602,5754,저 사람은 충청도 출신인 사람 본 적 있나?,0,None,규칙 기반 생성,0.18230538,0.0
5603,5755,쟤는 대구에서 온 분 본 적 있나?,0,None,규칙 기반 생성,0.14168455,0.0
5604,5756,저 분은 광주 친구 처음 만나네,0,None,규칙 기반 생성,0.056691986,0.0
5605,5757,당신은 동남아 출신인 사람이구나,0,None,규칙 기반 생성,0.10005432,0.0
5606,5758,그녀는 대구 사람 봤다,0,None,규칙 기반 생성,0.10904227,0.0
5607,5759,그녀는 리비아에서 온 분 본 적 있나?,0,None,규칙 기반 생성,0.22361597,0.0
5608,5760,얘는 여자이구나,0,None,규칙 기반 생성,0.63070303,1.0
5609,5761,안녕하세요 캐나다에서 태어난 사람을 처음 본다,0,None,규칙 기반 생성,0.0675475,0.0
5610,5762,쟤는 진주에서 온 사람과 밥을 먹었다,0,None,규칙 기반 생성,0.29730654,0.0
5611,5763,쟤는 경기도 사람이다,0,None,규칙 기반 생성,0.22043473,0.0
5612,5764,얘는 리비아 사람인가?,0,None,규칙 기반 생성,0.31291276,0.0
5613,5765,저 분은 이라크 출신인 사람입니까?,0,None,규칙 기반 생성,0.15640241,0.0
5614,5766,안녕하세요 일본에서 태어난 사람에 대해서 어떻게 생각함?,0,None,규칙 기반 생성,0.0770322,0.0
5615,5767,당신은 베트남에서 태어난 사람 봤다,0,None,규칙 기반 생성,0.33047813,0.0
5616,5768,저 분은 일본 사람 본 적 있나?,0,None,규칙 기반 생성,0.31279302,0.0
5617,5769,안녕하세요 아프간 출신이랑 대화했다,0,None,규칙 기반 생성,0.09940194,0.0
5618,5770,아프간 사람을 처음 본다,0,None,규칙 기반 생성,0.087794974,0.0
5619,5771,당신은 퀴어 본 적 있나?,0,None,규칙 기반 생성,0.30822352,0.0
5620,5772,울산 친구을 처음 본다,0,None,규칙 기반 생성,0.053117376,0.0
5621,5773,안녕하세요 독일 출신인 사람과 밥을 먹었다,0,None,규칙 기반 생성,0.17560437,0.0
5622,5774,그는 중국 출신 싫어하지 않았으면 좋겠다고 생각함,0,None,규칙 기반 생성,0.06965349,0.0
5623,5775,저 사람은 마산 출신인 사람인 거 같네,0,None,규칙 기반 생성,0.14932916,0.0
5624,5776,그는 프랑스 사람인 듯,0,None,규칙 기반 생성,0.07486444,0.0
5625,5777,저 분은 이라크에서 태어난 사람이구나,0,None,규칙 기반 생성,0.21718816,0.0
5626,5778,그는 예멘에서 태어난 사람 처음 만나네,0,None,규칙 기반 생성,0.11410131,0.0
5627,5779,당신은 이라크 사람인 듯,0,None,규칙 기반 생성,0.09999683,0.0
5628,5780,쟤는 아프가니스탄 출신 봤다,0,None,규칙 기반 생성,0.41144395,0.0
5629,5781,저 분은 안철수이구나,0,None,규칙 기반 생성,0.1420924,0.0
5630,5782,그녀는 남페미과 밥을 먹었다,0,None,규칙 기반 생성,0.9120445,1.0
5631,5783,저 사람은 제주도 친구을 처음 본다,0,None,규칙 기반 생성,0.060550515,0.0
5632,5784,저 사람은 서울 친구 봤다,0,None,규칙 기반 생성,0.22029783,0.0
5633,5785,저 분은 기독교 신자 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.19057518,0.0
5634,5786,당신은 국민의힘 당원입니까?,0,None,규칙 기반 생성,0.29636657,0.0
5635,5787,당신은 진주 친구 싫어하지 않았으면 좋겠다고 생각함,0,None,규칙 기반 생성,0.05235926,0.0
5636,5788,그녀는 남자입니까?,0,None,규칙 기반 생성,0.5744337,1.0
5637,5789,저 분은 독일 출신이구나,0,None,규칙 기반 생성,0.11194633,0.0
5638,5790,경기도 친구 처음 만나네,0,None,규칙 기반 생성,0.052980013,0.0
5639,5791,아프가니스탄에서 온 사람과 밥을 먹었다,0,None,규칙 기반 생성,0.3513782,0.0
5640,5792,그는 이라크 출신인 사람이랑 대화했다,0,None,규칙 기반 생성,0.098956935,0.0
5641,5793,얘는 대구 친구이랑 대화했다,0,None,규칙 기반 생성,0.08651611,0.0
5642,5794,저 분은 경상도에서 온 사람인 듯,0,None,규칙 기반 생성,0.11216693,0.0
5643,5795,안녕하세요 제주도 친구인 듯,0,None,규칙 기반 생성,0.055786863,0.0
5644,5796,저 사람은 초등학생이랑 싸웠다,0,None,규칙 기반 생성,0.19311313,0.0
5645,5797,그녀는 인도네시아 출신인 듯,0,None,규칙 기반 생성,0.051813856,0.0
5646,5798,서울 사람 싫어하지 않았으면 좋겠다고 생각함,0,None,규칙 기반 생성,0.050476756,0.0
5647,5799,당신은 동남아 출신인 듯,0,None,규칙 기반 생성,0.11121296,0.0
5648,5800,경기도에서 온 분 처음 만나네,0,None,규칙 기반 생성,0.054254904,0.0
5649,5801,얘는 일본에서 온 분 처음 만나네,0,None,규칙 기반 생성,0.25208104,0.0
5650,5802,안녕하세요 70대과 밥을 먹었다,0,None,규칙 기반 생성,0.25925046,0.0
5651,5803,얘는 부산에서 태어난 사람이랑 싸웠다,0,None,규칙 기반 생성,0.32770193,0.0
5652,5804,얘는 진주에서 태어난 사람인 듯,0,None,규칙 기반 생성,0.2497449,0.0
5653,5805,당신은 말레이시아 친구이랑 싸웠다,0,None,규칙 기반 생성,0.13302478,0.0
5654,5806,그녀는 광주에서 태어난 사람인 듯,0,None,규칙 기반 생성,0.12172046,0.0
5655,5807,저 사람은 진주 친구에 대해서 어떻게 생각함?,0,None,규칙 기반 생성,0.053480543,0.0
5656,5808,쟤는 캐나다 사람과 밥을 먹었다,0,None,규칙 기반 생성,0.46576685,0.0
5657,5809,그녀는 안철수이구나,0,None,규칙 기반 생성,0.057142608,0.0
5658,5810,저 분은 아프간 출신 봤다,0,None,규칙 기반 생성,0.26789927,0.0
5659,5811,쟤는 경기도 출신입니까?,0,None,규칙 기반 생성,0.29316327,0.0
5660,5812,안녕하세요 일본 출신인 사람 본 적 있나?,0,None,규칙 기반 생성,0.07553496,0.0
5661,5813,저 사람은 캐나다 사람입니까?,0,None,규칙 기반 생성,0.31699497,0.0
5662,5814,얘는 캐나다에서 태어난 사람을 처음 본다,0,None,규칙 기반 생성,0.24683307,0.0
5663,5815,안녕하세요 예멘 출신인 사람이구나,0,None,규칙 기반 생성,0.052593645,0.0
5664,5816,저 사람은 김대중이구나,0,None,규칙 기반 생성,0.1947037,0.0
5665,5817,저 사람은 미국에서 온 사람과 밥을 먹었다,0,None,규칙 기반 생성,0.3580353,0.0
5666,5818,당신은 아프가니스탄에서 온 사람 싫어하지 않았으면 좋겠다고 생각함,0,None,규칙 기반 생성,0.22572812,0.0
5667,5819,말레이시아 출신인 사람이구나,0,None,규칙 기반 생성,0.05348771,0.0
5668,5820,쟤는 태국에서 태어난 사람과 밥을 먹었다,0,None,규칙 기반 생성,0.38530827,0.0
5669,5821,그는 일본 출신인 사람이다,0,None,규칙 기반 생성,0.13909398,0.0
